Timestamp,Source,Destination,Protocol,Length
2019-01-17 18:29:10.468431,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468433,89.242.77.241,175.240.22.253,TCP,56
2019-01-17 18:29:10.468433,146.55.91.220,146.55.105.101,TCP,1504
2019-01-17 18:29:10.468434,146.55.91.220,146.55.105.101,TCP,1396
2019-01-17 18:29:10.468435,146.55.91.220,146.55.105.101,TCP,1504
2019-01-17 18:29:10.468436,146.55.91.220,146.55.105.101,TCP,1396
2019-01-17 18:29:10.468441,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468443,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468447,103.5.92.237,136.127.64.6,TCP,64
2019-01-17 18:29:10.468448,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468452,30.220.161.69,146.55.105.105,TCP,1504
2019-01-17 18:29:10.468453,30.220.161.69,146.55.105.105,TCP,1504
2019-01-17 18:29:10.468454,30.220.161.69,146.55.105.105,TCP,1504
2019-01-17 18:29:10.468455,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468457,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468463,52.123.160.55,199.124.196.49,TCP,1504
2019-01-17 18:29:10.468464,55.17.80.88,199.124.196.113,TCP,346
2019-01-17 18:29:10.468465,47.103.117.132,66.35.161.128,TCP,64
2019-01-17 18:29:10.468469,75.9.17.113,45.170.74.196,_WS.SHORT,144
2019-01-17 18:29:10.468470,25.28.166.26,173.141.11.7,TCP,56
2019-01-17 18:29:10.468471,172.152.230.5,169.77.36.124,_WS.SHORT,83
2019-01-17 18:29:10.468471,168.122.185.101,161.158.26.249,_WS.SHORT,342
2019-01-17 18:29:10.468475,213.5.4.231,175.71.254.142,TCP,464
2019-01-17 18:29:10.468475,169.250.87.3,162.173.232.228,_WS.SHORT,1368
2019-01-17 18:29:10.468476,169.250.87.3,162.173.232.228,_WS.SHORT,226
2019-01-17 18:29:10.468477,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468478,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468479,88.218.0.8,179.163.203.172,_WS.SHORT,75
2019-01-17 18:29:10.468479,79.69.92.194,45.62.228.149,TCP,217
2019-01-17 18:29:10.468479,173.44.220.80,203.24.249.128,_WS.SHORT,52
2019-01-17 18:29:10.468480,179.141.33.251,171.232.180.27,TCP,56
2019-01-17 18:29:10.468481,165.58.74.168,170.230.40.246,_WS.SHORT,1470
2019-01-17 18:29:10.468483,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468484,169.30.145.39,45.233.39.237,TCP,1484
2019-01-17 18:29:10.468485,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468487,169.30.145.39,45.233.39.237,TCP,1484
2019-01-17 18:29:10.468488,124.26.214.163,146.55.105.102,TCP,1504
2019-01-17 18:29:10.468489,124.26.214.163,146.55.105.102,TCP,549
2019-01-17 18:29:10.468490,124.26.214.163,146.55.105.102,TCP,352
2019-01-17 18:29:10.468490,169.30.145.39,45.233.39.237,TCP,1484
2019-01-17 18:29:10.468492,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468493,169.221.13.230,182.22.239.70,TCP,50
2019-01-17 18:29:10.468493,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468494,47.245.28.227,136.185.74.52,TCP,56
2019-01-17 18:29:10.468494,169.250.87.3,162.173.232.228,_WS.SHORT,1368
2019-01-17 18:29:10.468495,146.55.91.220,146.55.105.101,TCP,1504
2019-01-17 18:29:10.468496,146.55.91.220,146.55.105.101,TCP,1396
2019-01-17 18:29:10.468498,117.157.147.125,180.232.236.94,_WS.SHORT,1364
2019-01-17 18:29:10.468499,146.55.91.220,146.55.105.101,TCP,378
2019-01-17 18:29:10.468499,30.220.161.79,146.55.105.95,TCP,807
2019-01-17 18:29:10.468500,213.5.4.231,175.71.254.142,TCP,383
2019-01-17 18:29:10.468501,169.250.87.3,162.173.232.228,_WS.SHORT,226
2019-01-17 18:29:10.468501,146.55.91.220,146.55.105.101,TCP,1504
2019-01-17 18:29:10.468502,26.120.121.241,161.130.9.214,TCP,50
2019-01-17 18:29:10.468502,155.4.237.169,132.252.135.228,TCP,1484
2019-01-17 18:29:10.468504,146.55.91.220,146.55.105.101,TCP,1396
2019-01-17 18:29:10.468505,146.55.91.220,146.55.105.101,TCP,1460
2019-01-17 18:29:10.468506,94.32.105.136,180.211.115.158,_WS.SHORT,52
2019-01-17 18:29:10.468506,94.32.105.136,180.211.115.158,_WS.SHORT,52
2019-01-17 18:29:10.468506,52.123.160.55,199.124.196.49,TCP,1504
2019-01-17 18:29:10.468507,118.173.31.170,161.90.145.170,_WS.SHORT,184
2019-01-17 18:29:10.468508,117.157.147.125,180.232.236.94,_WS.SHORT,1393
2019-01-17 18:29:10.468509,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468510,66.132.169.69,30.239.0.74,TCP,1504
2019-01-17 18:29:10.468511,148.227.29.238,45.226.108.95,TCP,1456
2019-01-17 18:29:10.468512,94.32.105.136,180.211.115.158,_WS.SHORT,52
2019-01-17 18:29:10.468513,94.32.105.136,180.211.115.158,_WS.SHORT,52
2019-01-17 18:29:10.468513,117.157.147.67,161.34.173.41,_WS.SHORT,351
2019-01-17 18:29:10.468513,155.4.237.169,132.252.135.228,TCP,1484
2019-01-17 18:29:10.468515,163.104.156.91,202.209.116.232,TCP,1456
2019-01-17 18:29:10.468516,163.104.156.91,202.209.116.232,TCP,1456
2019-01-17 18:29:10.468517,55.51.77.250,161.89.82.157,TCP,306
2019-01-17 18:29:10.468518,2.106.239.103,171.176.188.138,TCP,1484
2019-01-17 18:29:10.468519,177.107.196.10,161.88.186.149,_WS.SHORT,52
2019-01-17 18:29:10.468519,66.132.169.69,30.239.0.74,TCP,1504
2019-01-17 18:29:10.468520,72.106.214.253,162.67.235.67,TCP,1504
2019-01-17 18:29:10.468522,72.106.214.253,162.67.235.67,TCP,1504
2019-01-17 18:29:10.468524,2.106.239.103,171.176.188.138,TCP,1484
2019-01-17 18:29:10.468525,69.35.148.127,175.241.100.25,ICMP,64
2019-01-17 18:29:10.468525,97.136.203.85,161.54.172.110,_WS.SHORT,1459
2019-01-17 18:29:10.468526,169.107.219.62,45.231.135.220,TCP,1496
2019-01-17 18:29:10.468528,213.186.52.247,175.69.32.82,TCP,161
2019-01-17 18:29:10.468529,169.107.219.62,45.231.135.220,TCP,1496
2019-01-17 18:29:10.468530,30.216.205.120,179.163.203.231,_WS.SHORT,422
2019-01-17 18:29:10.468533,119.125.76.133,170.237.22.196,_WS.SHORT,80
2019-01-17 18:29:10.468536,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468538,26.120.99.176,175.70.106.252,TCP,50
2019-01-17 18:29:10.468540,145.44.86.179,173.164.109.138,TCP,50
2019-01-17 18:29:10.468544,55.102.209.120,146.55.105.99,TCP,1504
2019-01-17 18:29:10.468546,55.102.209.120,146.55.105.99,TCP,80
2019-01-17 18:29:10.468546,198.55.76.184,170.230.41.251,_WS.SHORT,396
2019-01-17 18:29:10.468546,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468547,25.47.241.69,171.176.19.184,_WS.SHORT,72
2019-01-17 18:29:10.468548,189.57.38.102,161.54.30.161,TCP,1456
2019-01-17 18:29:10.468551,205.190.20.171,161.88.190.246,TCP,1484
2019-01-17 18:29:10.468553,205.190.20.171,161.88.190.246,TCP,1484
2019-01-17 18:29:10.468558,193.243.56.242,173.136.97.4,ESP,1372
2019-01-17 18:29:10.468559,75.200.177.138,182.250.164.84,TCP,56
2019-01-17 18:29:10.468559,49.118.199.161,161.146.131.228,_WS.SHORT,124
2019-01-17 18:29:10.468563,94.42.245.28,179.163.203.197,_WS.SHORT,230
2019-01-17 18:29:10.468564,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468565,198.123.67.164,146.55.105.101,TCP,56
2019-01-17 18:29:10.468565,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468566,42.45.95.150,179.163.203.172,_WS.SHORT,221
2019-01-17 18:29:10.468575,30.216.205.192,179.163.203.99,_WS.SHORT,364
2019-01-17 18:29:10.468580,193.243.56.242,173.136.97.4,ESP,1340
2019-01-17 18:29:10.468581,52.123.160.55,199.124.196.49,TCP,1504
2019-01-17 18:29:10.468584,169.176.101.184,173.178.66.123,TCP,50
2019-01-17 18:29:10.468586,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468588,169.107.219.62,170.227.4.133,TCP,1484
2019-01-17 18:29:10.468589,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468592,133.166.137.99,161.144.125.167,_WS.SHORT,80
2019-01-17 18:29:10.468598,124.26.214.163,146.55.105.102,TCP,105
2019-01-17 18:29:10.468599,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468600,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468601,55.89.12.195,136.28.191.172,_WS.SHORT,254
2019-01-17 18:29:10.468601,146.206.112.187,175.107.0.248,ICMP,64
2019-01-17 18:29:10.468609,195.176.14.103,170.227.18.37,TCP,56
2019-01-17 18:29:10.468609,52.113.52.217,175.84.148.242,TCP,64
2019-01-17 18:29:10.468612,119.101.70.83,146.55.105.105,TCP,1504
2019-01-17 18:29:10.468614,119.101.70.83,146.55.105.105,TCP,85
2019-01-17 18:29:10.468614,128.55.240.116,175.251.56.48,_WS.SHORT,97
2019-01-17 18:29:10.468617,52.123.160.55,199.124.196.49,TCP,1504
2019-01-17 18:29:10.468620,66.146.91.56,161.4.118.130,TCP,56
2019-01-17 18:29:10.468623,67.227.179.242,131.96.194.221,TCP,1504
2019-01-17 18:29:10.468625,67.227.179.242,131.96.194.221,TCP,1504
2019-01-17 18:29:10.468626,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468628,128.55.240.88,162.190.7.123,_WS.SHORT,75
2019-01-17 18:29:10.468628,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468629,189.57.38.102,161.54.30.161,TCP,1456
2019-01-17 18:29:10.468630,137.88.144.129,175.73.86.195,_WS.SHORT,52
2019-01-17 18:29:10.468631,67.227.179.242,131.96.194.221,TCP,222
2019-01-17 18:29:10.468631,189.57.38.102,161.54.30.161,TCP,1456
2019-01-17 18:29:10.468632,189.51.123.80,175.240.7.5,TCP,50
2019-01-17 18:29:10.468632,189.57.38.102,161.54.30.161,TCP,1456
2019-01-17 18:29:10.468634,52.223.227.38,146.55.105.96,TCP,1476
2019-01-17 18:29:10.468635,101.76.230.27,175.84.155.127,TCP,50
2019-01-17 18:29:10.468637,52.50.44.8,162.102.106.110,TCP,483
2019-01-17 18:29:10.468637,34.250.0.117,173.214.39.227,TCP,107
2019-01-17 18:29:10.468640,172.90.253.239,161.80.80.182,TCP,1484
2019-01-17 18:29:10.468642,199.124.202.108,199.124.196.193,TCP,164
2019-01-17 18:29:10.468642,32.51.11.166,162.67.226.13,ESP,156
2019-01-17 18:29:10.468642,52.223.227.38,146.55.105.96,TCP,1476
2019-01-17 18:29:10.468644,35.95.125.95,199.124.196.113,TCP,56
2019-01-17 18:29:10.468647,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468649,118.173.31.170,161.90.145.170,_WS.SHORT,152
2019-01-17 18:29:10.468650,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468652,2.215.221.183,175.68.11.24,TCP,50
2019-01-17 18:29:10.468656,172.90.253.239,161.80.80.182,TCP,1484
2019-01-17 18:29:10.468660,51.148.162.203,161.55.27.25,_WS.SHORT,1012
2019-01-17 18:29:10.468661,97.136.203.85,161.54.172.110,_WS.SHORT,1459
2019-01-17 18:29:10.468662,51.148.162.203,161.55.27.25,_WS.SHORT,1012
2019-01-17 18:29:10.468663,26.69.43.41,143.143.186.70,TCP,50
2019-01-17 18:29:10.468663,146.55.91.193,146.55.105.107,TCP,56
2019-01-17 18:29:10.468664,52.123.160.55,199.124.196.49,TCP,1504
2019-01-17 18:29:10.468665,23.36.46.200,66.35.161.128,TCP,56
2019-01-17 18:29:10.468665,71.217.223.34,161.146.156.59,TCP,817
2019-01-17 18:29:10.468666,66.64.11.230,161.6.22.28,TCP,84
2019-01-17 18:29:10.468667,52.209.182.13,162.160.156.214,TCP,56
2019-01-17 18:29:10.468669,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468670,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468672,58.247.83.177,180.211.115.154,_WS.SHORT,225
2019-01-17 18:29:10.468675,194.154.140.179,171.198.5.112,_WS.SHORT,545
2019-01-17 18:29:10.468679,192.86.69.199,202.127.152.61,TCP,1484
2019-01-17 18:29:10.468682,179.7.255.72,175.69.58.6,TCP,215
2019-01-17 18:29:10.468682,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468688,178.13.65.207,161.195.236.133,TCP,1452
2019-01-17 18:29:10.468690,52.123.160.55,199.124.196.49,TCP,1504
2019-01-17 18:29:10.468698,52.209.182.13,162.160.156.214,TCP,56
2019-01-17 18:29:10.468705,178.13.65.207,161.195.236.133,TCP,1452
2019-01-17 18:29:10.468710,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468711,198.123.67.164,146.55.105.101,TCP,56
2019-01-17 18:29:10.468712,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468713,75.9.17.137,161.89.86.131,_WS.SHORT,144
2019-01-17 18:29:10.468714,51.148.162.203,161.55.27.25,_WS.SHORT,1012
2019-01-17 18:29:10.468717,169.107.219.57,180.211.115.152,TCP,1456
2019-01-17 18:29:10.468718,198.123.67.164,146.55.105.101,TCP,56
2019-01-17 18:29:10.468719,52.123.160.55,199.124.196.49,TCP,256
2019-01-17 18:29:10.468720,75.200.177.138,182.250.164.84,TCP,1484
2019-01-17 18:29:10.468721,75.200.177.138,182.250.164.84,TCP,1484
2019-01-17 18:29:10.468723,198.123.67.164,146.55.105.101,TCP,56
2019-01-17 18:29:10.468723,55.11.221.224,175.68.180.81,TCP,56
2019-01-17 18:29:10.468723,75.200.177.138,182.250.164.84,TCP,60
2019-01-17 18:29:10.468724,66.132.107.206,203.127.163.125,TCP,1504
2019-01-17 18:29:10.468726,198.123.67.164,146.55.105.101,TCP,56
2019-01-17 18:29:10.468731,52.209.182.13,162.160.156.214,TCP,56
2019-01-17 18:29:10.468732,55.111.152.38,170.230.10.146,TCP,56
2019-01-17 18:29:10.468733,55.171.70.231,170.237.10.116,TCP,56
2019-01-17 18:29:10.468734,35.93.171.233,175.84.133.111,TCP,1504
2019-01-17 18:29:10.468735,35.93.171.233,175.84.133.111,TCP,187
2019-01-17 18:29:10.468735,124.24.131.4,199.124.196.3,TCP,56
2019-01-17 18:29:10.468735,52.100.29.78,175.84.138.107,TCP,1504
2019-01-17 18:29:10.468742,52.100.29.78,175.84.138.107,TCP,1403
2019-01-17 18:29:10.468751,222.100.39.63,171.234.11.236,TCP,50
2019-01-17 18:29:10.468753,26.69.47.58,173.141.5.86,TCP,56
2019-01-17 18:29:10.468754,94.21.84.159,158.48.141.210,_WS.SHORT,132
2019-01-17 18:29:10.468758,169.59.145.122,171.199.225.151,TCP,1484
2019-01-17 18:29:10.468759,52.209.182.13,162.160.156.214,TCP,56
2019-01-17 18:29:10.468761,94.179.136.164,136.7.153.104,_WS.SHORT,618
2019-01-17 18:29:10.468765,47.39.131.157,131.73.238.231,TCP,50
2019-01-17 18:29:10.468768,179.140.175.169,187.92.12.103,_WS.SHORT,50
2019-01-17 18:29:10.468770,169.59.145.122,171.199.225.151,TCP,1484
2019-01-17 18:29:10.468779,97.136.203.85,161.54.172.110,_WS.SHORT,1459
2019-01-17 18:29:10.468782,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468783,179.140.175.169,187.92.12.103,_WS.SHORT,177
2019-01-17 18:29:10.468783,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468784,55.102.209.120,146.55.105.99,TCP,1504
2019-01-17 18:29:10.468786,55.102.209.120,146.55.105.99,TCP,72
2019-01-17 18:29:10.468790,165.58.74.168,170.230.40.246,_WS.SHORT,1470
2019-01-17 18:29:10.468791,49.118.77.113,161.146.189.109,_WS.SHORT,1470
2019-01-17 18:29:10.468793,62.215.22.115,175.84.151.192,TCP,64
2019-01-17 18:29:10.468793,55.88.246.165,175.70.221.232,TCP,56
2019-01-17 18:29:10.468794,139.51.177.216,180.222.92.12,TCP,1404
2019-01-17 18:29:10.468795,83.181.34.249,175.68.236.77,TCP,50
2019-01-17 18:29:10.468797,189.55.242.116,161.5.166.252,TCP,50
2019-01-17 18:29:10.468797,46.166.190.247,175.73.191.250,TCP,64
2019-01-17 18:29:10.468799,23.82.206.206,169.77.38.239,_WS.SHORT,238
2019-01-17 18:29:10.468806,139.51.177.216,180.222.92.12,TCP,1404
2019-01-17 18:29:10.468807,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468808,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468809,195.12.56.36,162.190.123.53,TCP,50
2019-01-17 18:29:10.468810,51.140.138.215,146.55.105.95,TCP,773
2019-01-17 18:29:10.468812,169.107.218.97,187.92.15.161,TCP,1456
2019-01-17 18:29:10.468814,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468815,169.107.218.97,187.92.15.161,TCP,1456
2019-01-17 18:29:10.468816,146.55.82.187,146.55.105.100,TCP,56
2019-01-17 18:29:10.468821,146.55.100.169,146.55.105.103,TCP,56
2019-01-17 18:29:10.468821,86.193.58.7,161.90.146.3,_WS.SHORT,52
2019-01-17 18:29:10.468822,218.246.150.85,171.223.206.167,TCP,1484
2019-01-17 18:29:10.468824,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468825,49.179.36.46,136.87.71.25,TCP,50
2019-01-17 18:29:10.468825,66.132.107.206,203.127.163.125,TCP,1444
2019-01-17 18:29:10.468828,218.246.150.85,171.223.206.167,TCP,1484
2019-01-17 18:29:10.468835,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468836,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468837,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468838,163.100.144.55,182.22.77.220,_WS.SHORT,349
2019-01-17 18:29:10.468839,34.249.77.114,170.251.228.8,TCP,56
2019-01-17 18:29:10.468840,99.24.168.166,203.24.250.16,TCP,56
2019-01-17 18:29:10.468842,172.63.112.37,170.199.102.228,TCP,56
2019-01-17 18:29:10.468844,160.246.22.134,169.77.39.50,_WS.SHORT,233
2019-01-17 18:29:10.468844,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468848,25.40.217.98,143.143.185.31,TCP,56
2019-01-17 18:29:10.468855,169.166.15.104,171.223.205.90,TCP,164
2019-01-17 18:29:10.468856,115.188.167.227,170.227.28.43,TCP,1404
2019-01-17 18:29:10.468857,137.162.148.235,117.154.235.1,TCP,56
2019-01-17 18:29:10.468858,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468860,124.26.214.163,146.55.105.101,TCP,451
2019-01-17 18:29:10.468862,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.468867,148.227.29.239,162.67.187.244,TCP,1404
2019-01-17 18:29:10.468870,71.205.246.47,175.240.10.38,TCP,276
2019-01-17 18:29:10.468872,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468874,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.468876,66.36.247.58,171.222.163.125,TCP,161
2019-01-17 18:29:10.468876,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468877,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468879,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.468880,186.57.117.190,175.240.28.216,TCP,1504
2019-01-17 18:29:10.468881,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468883,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468884,20.30.248.41,131.96.28.20,_WS.SHORT,144
2019-01-17 18:29:10.468885,26.255.63.246,45.87.160.118,TCP,50
2019-01-17 18:29:10.468891,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.468892,144.116.44.178,161.72.147.68,TCP,1484
2019-01-17 18:29:10.468893,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.468895,128.55.255.36,143.143.146.31,_WS.SHORT,912
2019-01-17 18:29:10.468896,194.154.140.91,175.240.2.29,TCP,1504
2019-01-17 18:29:10.468900,34.221.66.84,161.34.164.136,TCP,56
2019-01-17 18:29:10.468900,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.468903,194.154.140.91,175.240.2.29,TCP,1375
2019-01-17 18:29:10.468906,186.57.152.93,123.138.57.136,TCP,1504
2019-01-17 18:29:10.468912,109.160.224.8,45.62.84.60,TCP,147
2019-01-17 18:29:10.468912,55.18.191.16,162.160.49.74,TCP,1484
2019-01-17 18:29:10.468914,55.18.191.16,162.160.49.74,TCP,1484
2019-01-17 18:29:10.468915,213.90.115.119,175.240.28.217,TCP,1504
2019-01-17 18:29:10.468918,94.21.84.159,158.48.141.192,_WS.SHORT,117
2019-01-17 18:29:10.468922,178.13.182.206,175.68.68.110,_WS.SHORT,1382
2019-01-17 18:29:10.468924,84.131.43.66,173.136.105.72,_WS.SHORT,104
2019-01-17 18:29:10.468924,55.18.191.16,162.160.49.74,TCP,560
2019-01-17 18:29:10.468924,128.55.240.89,180.120.208.101,_WS.SHORT,448
2019-01-17 18:29:10.468925,52.223.227.38,146.55.105.103,TCP,50
2019-01-17 18:29:10.468926,146.55.91.220,146.55.105.101,TCP,90
2019-01-17 18:29:10.468928,198.55.76.145,162.190.34.139,_WS.SHORT,1449
2019-01-17 18:29:10.468930,198.55.76.145,162.190.34.139,_WS.SHORT,186
2019-01-17 18:29:10.468932,160.68.126.75,169.77.36.174,TCP,64
2019-01-17 18:29:10.468934,45.88.112.126,175.71.30.168,TCP,104
2019-01-17 18:29:10.468936,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.468940,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.468945,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.468946,94.65.195.3,179.163.203.231,_WS.SHORT,205
2019-01-17 18:29:10.468948,115.188.167.227,170.227.28.43,TCP,1404
2019-01-17 18:29:10.468949,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.468950,220.5.221.212,179.163.203.101,_WS.SHORT,75
2019-01-17 18:29:10.468950,146.55.91.220,146.55.105.101,TCP,1504
2019-01-17 18:29:10.468952,146.55.91.220,146.55.105.101,TCP,1396
2019-01-17 18:29:10.468953,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468954,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468955,103.141.3.106,175.240.20.47,TCP,1130
2019-01-17 18:29:10.468956,201.220.54.192,161.146.53.226,TCP,50
2019-01-17 18:29:10.468956,205.190.27.244,161.28.204.201,TCP,1444
2019-01-17 18:29:10.468958,205.190.27.244,161.28.204.201,TCP,1444
2019-01-17 18:29:10.468959,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468961,102.102.148.253,175.240.19.145,TCP,159
2019-01-17 18:29:10.468961,146.55.91.220,146.55.105.101,TCP,1416
2019-01-17 18:29:10.468962,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.468963,169.221.13.230,170.227.7.141,TCP,50
2019-01-17 18:29:10.468964,6.111.166.65,161.215.82.138,TCP,1484
2019-01-17 18:29:10.468966,6.111.166.65,161.215.82.138,TCP,1484
2019-01-17 18:29:10.468967,210.173.89.207,171.232.83.157,TCP,53
2019-01-17 18:29:10.468967,52.223.227.38,146.55.105.103,TCP,136
2019-01-17 18:29:10.468968,55.80.82.104,175.70.77.149,_WS.SHORT,97
2019-01-17 18:29:10.468971,212.185.78.75,170.250.200.118,TCP,1404
2019-01-17 18:29:10.468974,146.55.91.220,146.55.105.101,TCP,1504
2019-01-17 18:29:10.468975,210.86.133.158,161.34.167.134,TCP,1484
2019-01-17 18:29:10.468976,146.55.91.220,146.55.105.101,TCP,1396
2019-01-17 18:29:10.468977,23.25.150.245,45.170.194.23,TCP,56
2019-01-17 18:29:10.468977,181.183.27.244,203.127.163.177,TCP,56
2019-01-17 18:29:10.468977,46.241.219.227,45.62.107.248,TCP,181
2019-01-17 18:29:10.468981,193.153.72.101,175.84.49.63,TCP,50
2019-01-17 18:29:10.468981,146.55.91.220,146.55.105.101,TCP,1176
2019-01-17 18:29:10.468982,146.55.100.169,146.55.105.103,TCP,247
2019-01-17 18:29:10.468983,210.86.133.158,161.34.167.134,TCP,1484
2019-01-17 18:29:10.468984,119.230.179.110,180.222.92.216,TCP,1404
2019-01-17 18:29:10.468985,119.230.179.110,180.222.92.216,TCP,1404
2019-01-17 18:29:10.468987,212.185.78.75,170.250.200.118,TCP,1404
2019-01-17 18:29:10.468993,52.223.227.38,146.55.105.107,TCP,523
2019-01-17 18:29:10.468995,181.183.26.61,203.127.163.209,TCP,426
2019-01-17 18:29:10.468999,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.469000,16.136.243.236,170.249.168.103,ICMP,64
2019-01-17 18:29:10.469001,75.9.17.186,136.127.65.208,_WS.SHORT,144
2019-01-17 18:29:10.469004,37.230.243.106,45.62.203.93,TCP,132
2019-01-17 18:29:10.469004,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.469005,119.230.179.110,180.222.92.216,TCP,1404
2019-01-17 18:29:10.469007,52.105.42.232,146.55.105.107,TCP,319
2019-01-17 18:29:10.469009,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.469012,52.223.41.18,131.96.193.168,TCP,1476
2019-01-17 18:29:10.469014,218.183.129.14,136.34.94.93,TCP,1456
2019-01-17 18:29:10.469015,52.223.41.18,131.96.193.168,TCP,1476
2019-01-17 18:29:10.469017,146.55.100.169,146.55.105.103,TCP,56
2019-01-17 18:29:10.469017,37.0.246.86,173.214.35.99,TCP,920
2019-01-17 18:29:10.469021,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.469023,211.238.196.81,182.22.79.117,TCP,1484
2019-01-17 18:29:10.469024,52.223.227.38,146.55.105.107,TCP,1476
2019-01-17 18:29:10.469025,52.223.227.38,146.55.105.107,TCP,1476
2019-01-17 18:29:10.469027,117.155.160.98,162.67.177.165,_WS.SHORT,164
2019-01-17 18:29:10.469029,52.223.227.38,146.55.105.107,TCP,1476
2019-01-17 18:29:10.469030,169.137.72.122,161.83.194.149,TCP,1456
2019-01-17 18:29:10.469032,52.105.42.232,146.55.105.107,TCP,293
2019-01-17 18:29:10.469032,52.223.227.38,146.55.105.107,TCP,1476
2019-01-17 18:29:10.469033,52.223.227.38,146.55.105.107,TCP,667
2019-01-17 18:29:10.469034,103.47.217.252,175.241.113.55,TCP,1458
2019-01-17 18:29:10.469035,169.137.72.122,161.83.194.149,TCP,1456
2019-01-17 18:29:10.469036,146.206.121.53,175.241.100.25,ICMP,64
2019-01-17 18:29:10.469036,169.137.72.122,161.83.194.149,TCP,1456
